AC,ENG,Flight,Leg_flight_H,Volume_L
AC02,Left,670,1.3855555555555557,2154.6954612988625
AC02,Right,670,1.3855555555555557,2132.848787914449
AC02,Left,671,1.2161111111111111,1950.114705163813
AC02,Right,671,1.2161111111111111,1928.9081177739592
AC02,Left,672,1.6675,2557.704371275459
AC02,Right,672,1.6675,2534.6747352235307
AC02,Left,673,1.6683333333333332,2589.0102594159243
AC02,Right,673,1.6683333333333332,2554.2586747066143
AC02,Left,674,2.8766666666666665,4530.7395389453995
AC02,Right,674,2.8766666666666665,4500.980026782446
AC02,Left,675,2.607222222222222,3921.5690997116744
AC02,Right,675,2.607222222222222,3888.508957198268
AC02,Left,676,1.386388888888889,2228.608942862242
AC02,Right,676,1.386388888888889,2204.2213673639108
AC02,Left,677,1.5394444444444444,2429.616882546349
AC02,Right,677,1.5394444444444444,2404.444154835065
AC02,Left,678,2.3105555555555557,3490.9123631429607
AC02,Right,678,2.3105555555555557,3465.283499384151
AC02,Left,679,2.3705555555555557,3576.420673481624
AC02,Right,679,2.3705555555555557,3540.308158269863
AC02,Left,680,2.938888888888889,4384.1075027103525
AC02,Right,680,2.938888888888889,4354.406316140361
AC02,Left,681,2.7691666666666666,3631.393292612529
AC02,Right,681,2.7691666666666666,3588.504539920977
AC02,Left,682,0.7758333333333334,1177.5727845148833
AC02,Right,682,0.7758333333333334,1161.7994504386647
AC02,Left,683,0.7758333333333334,1177.5727845148833
AC02,Right,683,0.7758333333333334,1161.7994504386647
AC02,Left,684,0.805,1209.864225623608
AC02,Right,684,0.805,1194.6143263560243
AC02,Left,685,0.805,1209.864225623608
AC02,Right,685,0.805,1194.6143263560243
AC02,Left,686,0.7861111111111111,1207.9170481354845
AC02,Right,686,0.7861111111111111,1189.1930372665875
AC02,Left,687,1.7277777777777779,2566.988609252625
AC02,Right,687,1.7277777777777779,2526.6811379316564
AC02,Left,688,0.7544444444444445,1256.8522206307875
AC02,Right,688,0.7544444444444445,1244.2882896955155
AC02,Left,689,0.815,1325.1006420367087
AC02,Right,689,0.815,1309.8447606570264
AC02,Left,690,2.368611111111111,3685.3399795185096
AC02,Right,690,2.368611111111111,3656.2639236628315
AC02,Left,691,2.325833333333333,3412.648390555809
AC02,Right,691,2.325833333333333,3386.2134371917005
AC02,Left,692,1.4166666666666667,2171.4124735586493
AC02,Right,692,1.4166666666666667,2146.0827154047743
AC02,Left,693,1.2280555555555555,1876.4076064678377
AC02,Right,693,1.2280555555555555,1851.809161518027
AC02,Left,694,1.5055555555555555,2219.0106439998954
AC02,Right,694,1.5055555555555555,2189.523317937431
AC02,Left,695,1.5055555555555555,2219.0106439998954
AC02,Right,695,1.5055555555555555,2189.523317937431
AC02,Left,696,1.4094444444444445,2204.204916555639
AC02,Right,696,1.4094444444444445,2168.506662606711
AC02,Left,697,1.4094444444444445,2204.204916555639
AC02,Right,697,1.4094444444444445,2168.506662606711
AC02,Left,698,1.3147222222222221,2204.122662514282
AC02,Right,698,1.3147222222222221,2176.423987969326
AC02,Left,699,1.5444444444444445,2461.2502913242183
AC02,Right,699,1.5444444444444445,2434.004761770738
AC02,Left,700,1.6780555555555556,2606.207336171632
AC02,Right,700,1.6780555555555556,2584.7524911296823
AC02,Left,701,1.87,2892.9673572624256
AC02,Right,701,1.87,2869.7537712634617
AC02,Left,702,1.846111111111111,2787.9468927858616
AC02,Right,702,1.846111111111111,2752.085626282244
AC02,Left,703,0.7838888888888889,1246.636268694251
AC02,Right,703,0.7838888888888889,1228.9815603629943
AC02,Left,704,0.8686111111111111,1413.5686023361998
AC02,Right,704,0.8686111111111111,1392.450251099802
AC02,Left,705,0.8963888888888889,1425.3578497546916
AC02,Right,705,0.8963888888888889,1401.9169434959776
AC02,Left,706,0.7555555555555555,1227.7597139668371
AC02,Right,706,0.7555555555555555,1208.823338118436
AC02,Left,707,1.4058333333333333,2281.8422629004535
AC02,Right,707,1.4058333333333333,2253.413770679457
AC02,Left,708,1.3152777777777778,2069.190142016247
AC02,Right,708,1.3152777777777778,2048.677479629842
AC02,Left,709,1.4297222222222221,2204.5085087446473
AC02,Right,709,1.4297222222222221,2183.1374132720807
AC02,Left,710,1.3030555555555556,2003.4557032198004
AC02,Right,710,1.3030555555555556,1971.1164052142865
AC02,Left,711,1.3258333333333334,2062.336137079174
AC02,Right,711,1.3258333333333334,2036.7162464885125
AC02,Left,712,1.7119444444444445,2620.6331994976213
AC02,Right,712,1.7119444444444445,2592.780485566124
AC02,Left,713,1.6063888888888889,2528.807778782741
AC02,Right,713,1.6063888888888889,2504.0911871189815
AC02,Left,714,1.1655555555555555,1909.2494018896416
AC02,Right,714,1.1655555555555555,1885.388252255995
AC02,Left,715,1.1933333333333334,1877.1075135833842
AC02,Right,715,1.1933333333333334,1857.167638430428
AC02,Left,716,0.7644444444444445,1297.2479281052115
AC02,Right,716,0.7644444444444445,1281.3459786188707
AC02,Left,717,0.8494444444444444,1351.9842538082185
AC02,Right,717,0.8494444444444444,1335.7742255487951
AC02,Left,718,1.8330555555555557,2717.2607606997244
AC02,Right,718,1.8330555555555557,2689.248025269587
AC02,Left,719,1.448611111111111,2320.069454739102
AC02,Right,719,1.448611111111111,2294.6798754642405
AC02,Left,720,1.5027777777777778,2159.327111591272
AC02,Right,720,1.5027777777777778,2129.5376888678247
AC02,Left,721,1.413888888888889,2322.767387295611
AC02,Right,721,1.413888888888889,2287.88120506408
AC02,Left,722,1.2525,1903.3689856966298
AC02,Right,722,1.2525,1833.302002212707
AC02,Left,723,1.7,2791.6827217914924
AC02,Right,723,1.7,2769.6221878995507
AC02,Left,724,1.7883333333333333,2764.755739707268
AC02,Right,724,1.7883333333333333,2737.080993610706
AC02,Left,726,0.8561111111111112,1315.0746221593056
AC02,Right,726,0.8561111111111112,1299.2519356582725
AC02,Left,727,0.945,1431.8962982785588
AC02,Right,727,0.945,1413.5551425839776
AC02,Left,728,1.3630555555555555,2072.5909727443523
AC02,Right,728,1.3630555555555555,2050.342002321302
AC02,Left,729,1.4147222222222222,2030.9300485610552
AC02,Right,729,1.4147222222222222,2005.6257143835999
AC02,Left,730,1.3066666666666666,2044.1684626354545
AC02,Right,730,1.3066666666666666,2021.4678427489537
AC02,Left,731,1.368611111111111,2187.413127894619
AC02,Right,731,1.368611111111111,2166.8481220273493
AC02,Left,732,0.9208333333333333,1377.4411318441903
AC02,Right,732,0.9208333333333333,1360.8542305225499
AC02,Left,733,0.7741666666666667,1117.7441858878674
AC02,Right,733,0.7741666666666667,1103.0311811811412
AC02,Left,734,1.2972222222222223,1933.2825372461261
AC02,Right,734,1.2972222222222223,1912.186618930098
AC02,Left,735,1.4075,2020.5181824532863
AC02,Right,735,1.4075,1998.5264428504804
AC02,Left,736,1.2358333333333333,1914.5555353211791
AC02,Right,736,1.2358333333333333,1887.6255621809046
AC02,Left,737,1.1708333333333334,1793.1022089095156
AC02,Right,737,1.1708333333333334,1775.2097116223358
AC02,Left,738,1.9502777777777778,3044.7664428227145
AC02,Right,738,1.9502777777777778,3018.9536291168706
AC02,Left,739,1.9713888888888889,2974.1431229136133
AC02,Right,739,1.9713888888888889,2957.0372733674117
AC02,Left,740,1.6680555555555556,2595.7296668307777
AC02,Right,740,1.6680555555555556,2570.5554435914682
AC02,Left,741,1.94,2975.4576920473005
AC02,Right,741,1.94,2956.0008724463137
AC02,Left,742,1.0763888888888888,1715.319796346308
AC02,Right,742,1.0763888888888888,1700.5125733740274
AC02,Left,743,1.0238888888888888,1484.920244393316
AC02,Right,743,1.0238888888888888,1461.2355670665804
AC02,Left,744,2.098333333333333,3202.3606994786096
AC02,Right,744,2.098333333333333,3175.1899463263626
AC02,Left,745,2.1494444444444443,3281.347012101678
AC02,Right,745,2.1494444444444443,3244.311756098693
AC02,Left,746,1.2766666666666666,1933.3378717830385
AC02,Right,746,1.2766666666666666,1907.1960419117665
AC02,Left,747,1.3919444444444444,2001.693971206736
AC02,Right,747,1.3919444444444444,1972.1049492385946
AC02,Left,748,1.6152777777777778,2510.1166695303864
AC02,Right,748,1.6152777777777778,2488.7739890902876
AC02,Left,749,1.501111111111111,2230.30786269827
AC02,Right,749,1.501111111111111,2206.3255752946243
AC02,Left,750,1.4747222222222223,2271.5021821378687
AC02,Right,750,1.4747222222222223,2252.3055844131745
AC02,Left,751,1.3397222222222223,2036.348346594443
AC02,Right,751,1.3397222222222223,2016.2319991345755
AC02,Left,752,1.3705555555555555,2101.0987279506558
AC02,Right,752,1.3705555555555555,2070.3746002117873
AC02,Left,753,1.5755555555555556,2427.2988141081073
AC02,Right,753,1.5755555555555556,2385.3342977358025
AC02,Left,754,1.4427777777777777,2201.4980108309824
AC02,Right,754,1.4427777777777777,2169.3935107253415
AC02,Left,755,1.5302777777777778,2266.9662456390374
AC02,Right,755,1.5302777777777778,2234.0795843764936
AC02,Left,756,1.9747222222222223,3044.3761100082747
AC02,Right,756,1.9747222222222223,2997.0890093961616
AC02,Left,757,1.9533333333333334,3004.411114604957
AC02,Right,757,1.9533333333333334,2975.4666652154488
AC02,Left,758,1.4441666666666666,2232.8472692841633
AC02,Right,758,1.4441666666666666,2199.2248082334804
AC02,Left,759,1.386388888888889,2132.2760006809995
AC02,Right,759,1.386388888888889,2107.0284965684814
AC02,Left,760,1.5372222222222223,2271.983742161813
AC02,Right,760,1.5372222222222223,2245.198835239932
AC02,Left,761,1.6175,2350.470548424641
AC02,Right,761,1.6175,2319.4667569451594
AC02,Left,762,1.355,2085.856306323196
AC02,Right,762,1.355,2059.389946870569
AC02,Left,763,1.5725,2446.0976013782383
AC02,Right,763,1.5725,2429.3955443986983
AC02,Left,764,1.6858333333333333,2541.2834735645574
AC02,Right,764,1.6858333333333333,2524.4886938474874
AC02,Left,765,1.6011111111111112,2400.4032381124007
AC02,Right,765,1.6011111111111112,2380.4618674314197
AC02,Left,766,1.7061111111111111,2558.707870580014
AC02,Right,766,1.7061111111111111,2539.1179489848314
AC02,Left,767,1.5916666666666666,2409.591762295987
AC02,Right,767,1.5916666666666666,2386.9165663859058
AC02,Left,768,1.8969444444444445,2904.01183172463
AC02,Right,768,1.8969444444444445,2878.930331222851
AC02,Left,769,2.316388888888889,3503.009689334535
AC02,Right,769,2.316388888888889,3482.540397260844
AC02,Left,770,1.4966666666666666,2331.7779436442615
AC02,Right,770,1.4966666666666666,2316.1975326832257
AC02,Left,771,1.5316666666666667,2241.128007956774
AC02,Right,771,1.5316666666666667,2210.2034794625997
AC02,Left,772,1.2586111111111111,1958.419372284818
AC02,Right,772,1.2586111111111111,1926.262528698314
AC02,Left,773,1.6441666666666668,2232.9399920216933
AC02,Right,773,1.6441666666666668,2208.0768386115155
AC02,Left,774,1.8222222222222222,2830.8087259729696
AC02,Right,774,1.8222222222222222,2807.7446927764736
AC02,Left,775,2.1213888888888888,3133.5035981666465
AC02,Right,775,2.1213888888888888,3099.167770248195
AC02,Left,776,1.6825,2614.3714236583187
AC02,Right,776,1.6825,2570.2174542578923
AC02,Left,777,2.036111111111111,3041.044073569306
AC02,Right,777,2.036111111111111,2994.2295598129867
AC02,Left,778,1.4691666666666667,2177.282421055488
AC02,Right,778,1.4691666666666667,2147.5872165975948
AC02,Left,779,1.4347222222222222,2146.1829157824277
AC02,Right,779,1.4347222222222222,2121.5037123192847
AC02,Left,780,1.5141666666666667,2265.5754045760923
AC02,Right,780,1.5141666666666667,2239.385717808031
AC02,Left,781,1.3663888888888889,2032.5212903793063
AC02,Right,781,1.3663888888888889,2015.9687862022336
AC02,Left,782,1.3433333333333333,2098.827020881178
AC02,Right,782,1.3433333333333333,2083.4649570117444
AC02,Left,783,0.8258333333333333,1280.6864507599905
AC02,Right,783,0.8258333333333333,1262.125452445782
AC02,Left,784,0.7883333333333333,1174.922708855164
AC02,Right,784,0.7883333333333333,1156.0042793430594
AC02,Left,785,0.7341666666666666,1215.5786382058807
AC02,Right,785,0.7341666666666666,1198.1632143585718
AC02,Left,786,0.8663888888888889,1341.2807597356382
AC02,Right,786,0.8663888888888889,1325.7452146153428
AC02,Left,787,1.5675,2459.9237579663336
AC02,Right,787,1.5675,2435.951939258862
AC02,Left,788,1.366111111111111,2051.60572350215
AC02,Right,788,1.366111111111111,2028.9828710729319
AC02,Left,789,1.3208333333333333,2024.4903048868164
AC02,Right,789,1.3208333333333333,1995.7716802290336
AC02,Left,790,1.2083333333333333,1792.0553392922445
AC02,Right,790,1.2083333333333333,1770.5855389700494
AC02,Left,791,1.3172222222222223,2152.65257001716
AC02,Right,791,1.3172222222222223,2134.3682443875164
AC02,Left,792,2.0083333333333333,3031.7388981997938
AC02,Right,792,2.0083333333333333,2999.356229881564
AC02,Left,793,0.925,1396.9757189024606
AC02,Right,793,0.925,1378.8304773791112
AC02,Left,794,0.9883333333333333,1374.6579541902752
AC02,Right,794,0.9883333333333333,1355.3835890082985
AC02,Left,795,2.043888888888889,2816.9990201931455
AC02,Right,795,2.043888888888889,2777.789266442287
AC02,Left,796,1.3733333333333333,1999.16652884504
AC02,Right,796,1.3733333333333333,1975.1304024325066
AC02,Left,797,1.6658333333333333,2473.4074386367793
AC02,Right,797,1.6658333333333333,2449.5089008025157
AC02,Left,798,2.397222222222222,3607.1148906599988
AC02,Right,798,2.397222222222222,3576.277102791256
AC02,Left,799,1.3944444444444444,2154.527962160099
AC02,Right,799,1.3944444444444444,2129.521238059553
AC02,Left,800,1.5330555555555556,2471.44231481236
AC02,Right,800,1.5330555555555556,2448.0627252026575
AC02,Left,801,1.38,2203.534920000586
AC02,Right,801,1.38,2185.2805049314356
AC02,Left,802,1.38,2203.534920000586
AC02,Right,802,1.38,2185.2805049314356
AC02,Left,803,0.8677777777777778,1366.2815017240857
AC02,Right,803,0.8677777777777778,1348.9034660773932
AC02,Left,804,1.0552777777777778,1697.6785477672736
AC02,Right,804,1.0552777777777778,1676.6379639881588
AC02,Left,805,1.1394444444444445,1876.8263543147457
AC02,Right,805,1.1394444444444445,1851.7583135651882
AC02,Left,806,1.0894444444444444,1689.4292151831812
AC02,Right,806,1.0894444444444444,1663.05408294006
AC02,Left,807,1.791111111111111,2818.2941474625113
AC02,Right,807,1.791111111111111,2790.7270793837274
AC02,Left,808,2.5838888888888887,3901.5394928772375
AC02,Right,808,2.5838888888888887,3859.085938840865
AC02,Left,809,2.2222222222222223,3318.0293234908404
AC02,Right,809,2.2222222222222223,3287.6641224778937
AC02,Left,810,1.4119444444444444,2179.2684822722526
AC02,Right,810,1.4119444444444444,2163.0210658122132
AC02,Left,811,1.4119444444444444,2179.2684822722526
AC02,Right,811,1.4119444444444444,2163.0210658122132
AC02,Left,812,2.4608333333333334,3802.37850720134
AC02,Right,812,2.4608333333333334,3766.050635954025
AC02,Left,813,0.7880555555555555,1285.9357541265902
AC02,Right,813,0.7880555555555555,1267.8667845324992
AC02,Left,814,0.915,1451.6597011246038
AC02,Right,814,0.915,1435.9521702814702
AC02,Left,815,0.7211111111111111,1167.8877450271057
AC02,Right,815,0.7211111111111111,1150.405022418686
AC02,Left,816,0.8341666666666666,1271.8284382698562
AC02,Right,816,0.8341666666666666,1252.7918620438022
AC02,Left,817,0.7538888888888889,1207.8452627903005
AC02,Right,817,0.7538888888888889,1189.5115847358425
AC02,Left,818,0.7538888888888889,1207.839280678202
AC02,Right,818,0.7538888888888889,1189.496629455596
AC02,Left,819,0.8177777777777778,1304.9813035207924
AC02,Right,819,0.8177777777777778,1288.4048708953242
AC02,Left,820,0.8177777777777778,1304.9813035207924
AC02,Right,820,0.8177777777777778,1288.4048708953242
AC02,Left,821,0.8402777777777778,1277.9645897550868
AC02,Right,821,0.8402777777777778,1258.803884702985
AC02,Left,822,0.8280555555555555,1304.291865101418
AC02,Right,822,0.8280555555555555,1280.61915199888
AC02,Left,823,1.4344444444444444,2226.6079263652305
AC02,Right,823,1.4344444444444444,2198.65501205608
AC02,Left,824,1.5780555555555555,2347.7785979802316
AC02,Right,824,1.5780555555555555,2325.040589893113
AC02,Left,825,1.6513888888888888,2480.6951467010076
AC02,Right,825,1.6513888888888888,2458.0782763838884
AC02,Left,826,1.7130555555555556,2589.9973079122087
AC02,Right,826,1.7130555555555556,2561.0020105698623
AC02,Left,827,1.5683333333333334,2377.2689150987444
AC02,Right,827,1.5683333333333334,2337.1304384445643
AC02,Left,828,1.58,2308.1949622232046
AC02,Right,828,1.58,2274.811785656468
AC02,Left,829,1.303611111111111,2042.1943656428869
AC02,Right,829,1.303611111111111,2013.0315691617768
AC02,Left,830,1.303611111111111,2042.1943656428869
AC02,Right,830,1.303611111111111,2013.0315691617768
AC02,Left,831,1.42,2118.4483485648793
AC02,Right,831,1.42,2095.6490238287497
AC02,Left,832,1.42,2118.4483485648793
AC02,Right,832,1.42,2095.6490238287497
AC02,Left,833,1.3327777777777778,1982.1728439006881
AC02,Right,833,1.3327777777777778,1948.0583541298881
AC02,Left,834,1.7425,2708.936651714398
AC02,Right,834,1.7425,2691.682744893754
AC02,Left,835,1.8905555555555555,2447.654446051922
AC02,Right,835,1.8905555555555555,2413.264779124582
AC02,Left,836,1.1608333333333334,1871.8926073613518
AC02,Right,836,1.1608333333333334,1847.9387349901754
AC02,Left,837,1.0341666666666667,1624.3587908296884
AC02,Right,837,1.0341666666666667,1605.6512307690623
AC02,Left,838,2.0680555555555555,3131.2558195455645
AC02,Right,838,2.0680555555555555,3110.8762591533546
AC02,Left,839,2.401111111111111,3574.8369093034967
AC02,Right,839,2.401111111111111,3548.9926895091344
AC02,Left,840,1.4822222222222223,2120.3207496517693
AC02,Right,840,1.4822222222222223,2098.560816892787
AC02,Left,841,1.1027777777777779,1687.6106531051794
AC02,Right,841,1.1027777777777779,1669.837798059974
AC02,Left,842,1.2075,1786.783603005275
AC02,Right,842,1.2075,1771.0297107933768
AC02,Left,843,1.3663888888888889,2033.1030507809044
AC02,Right,843,1.3663888888888889,2009.3690210293546
AC02,Left,844,1.4183333333333332,2085.42559425209
AC02,Right,844,1.4183333333333332,2065.019114355436
AC02,Left,845,3.111666666666667,4506.18595983633
AC02,Right,845,3.111666666666667,4447.977018060034
AC02,Left,846,3.1130555555555555,4528.52466194086
AC02,Right,846,3.1130555555555555,4484.059622711303
AC02,Left,847,2.1486111111111112,3134.4457808221905
AC02,Right,847,2.1486111111111112,3108.1364518121554
AC02,Left,848,0.9825,1480.6714492752217
AC02,Right,848,0.9825,1458.8158027226605
AC02,Left,849,1.1291666666666667,1672.6807968348758
AC02,Right,849,1.1291666666666667,1651.1018229668791
AC02,Left,850,2.0130555555555554,3041.5046962009046
AC02,Right,850,2.0130555555555554,3014.357871497052
AC02,Left,851,1.416388888888889,2055.269767162597
AC02,Right,851,1.416388888888889,2021.6248731915439
AC02,Left,852,1.7816666666666667,2599.218733712338
AC02,Right,852,1.7816666666666667,2571.712982282565
AC02,Left,853,0.8686111111111111,1345.3426138506486
AC02,Right,853,0.8686111111111111,1326.4660591232348
AC02,Left,854,0.8872222222222222,1366.3712334055658
AC02,Right,854,0.8872222222222222,1345.412903667808
AC02,Left,855,1.1883333333333332,1868.8058375184285
AC02,Right,855,1.1883333333333332,1857.8780142421474
AC02,Left,856,1.2872222222222223,1951.2318645982427
AC02,Right,856,1.2872222222222223,1936.6145736850958
AC02,Left,857,1.15,1672.5267574483344
AC02,Right,857,1.15,1654.4951760548604
AC02,Left,858,1.1436111111111111,1704.3486027573122
AC02,Right,858,1.1436111111111111,1686.207847818037
AC02,Left,859,1.3058333333333334,1932.6484333636647
AC02,Right,859,1.3058333333333334,1902.2249067577554
AC02,Left,860,1.2377777777777779,1801.9557348155754
AC02,Right,860,1.2377777777777779,1775.5222769794923
AC02,Left,861,2.496111111111111,3586.5095055360634
AC02,Right,861,2.496111111111111,3559.335761327768
AC02,Left,862,2.1230555555555557,3107.8687522957384
AC02,Right,862,2.1230555555555557,3081.077863261758
AC02,Left,863,1.445,2242.6295180935444
AC02,Right,863,1.445,2203.7622402603365
AC02,Left,864,1.6647222222222222,2547.4734640586757
AC02,Right,864,1.6647222222222222,2524.5215954640303
AC02,Left,865,1.888611111111111,2899.641898836538
AC02,Right,865,1.888611111111111,2878.424842750512
AC02,Left,866,1.7683333333333333,2332.597493001782
AC02,Right,866,1.7683333333333333,2307.4157921223496
AC02,Left,867,1.1822222222222223,1850.4631862958222
AC02,Right,867,1.1822222222222223,1826.8353390340244
AC02,Left,868,1.5730555555555557,2391.8039519705344
AC02,Right,868,1.5730555555555557,2374.0191327011316
AC02,Left,869,1.9758333333333333,2948.324327095672
AC02,Right,869,1.9758333333333333,2896.623923282749
AC02,Left,870,2.397777777777778,3723.858799321969
AC02,Right,870,2.397777777777778,3673.8647929851986
AC02,Left,871,1.2461111111111112,1854.8570476323093
AC02,Right,871,1.2461111111111112,1836.2272550289665
AC02,Left,872,1.1391666666666667,1784.5089048797481
AC02,Right,872,1.1391666666666667,1761.1188465738728
AC02,Left,873,1.13,1756.8685559277542
AC02,Right,873,1.13,1736.3633711814725
AC02,Left,874,0.9888888888888889,1514.654332579851
AC02,Right,874,0.9888888888888889,1498.8555745272124
AC02,Left,875,0.9036111111111111,1430.4142300061085
AC02,Right,875,0.9036111111111111,1410.9155356204308
AC02,Left,876,0.8780555555555556,1355.3895711203968
AC02,Right,876,0.8780555555555556,1336.7537964049554
AC02,Left,877,3.29,5097.389125381642
AC02,Right,877,3.29,5060.961053756674
AC02,Left,878,3.158611111111111,4587.8432855114615
AC02,Right,878,3.158611111111111,4541.795977631802
AC02,Left,879,1.41,2080.5935432043734
AC02,Right,879,1.41,2062.6920727490456
AC02,Left,880,2.044722222222222,3083.5529621425917
AC02,Right,880,2.044722222222222,3073.040895657169
AC02,Left,881,2.044722222222222,3083.5529621425917
AC02,Right,881,2.044722222222222,3073.040895657169
AC02,Left,882,1.7527777777777778,2670.97865492019
AC02,Right,882,1.7527777777777778,2646.929068755435
AC02,Left,883,1.7527777777777778,2670.97865492019
AC02,Right,883,1.7527777777777778,2646.929068755435
AC02,Left,884,1.15,1855.4238527536602
AC02,Right,884,1.15,1835.2207646683619
AC02,Left,885,1.228888888888889,1955.2832500170803
AC02,Right,885,1.228888888888889,1929.7171984353065
AC02,Left,886,1.5355555555555556,2206.537940274128
AC02,Right,886,1.5355555555555556,2170.512165687797
AC02,Left,887,2.3658333333333332,3640.342532312169
AC02,Right,887,2.3658333333333332,3608.577517068129
AC02,Left,888,2.236111111111111,3288.1142764133206
AC02,Right,888,2.236111111111111,3260.182299496515
AC02,Left,889,1.9375,2895.6503345386873
AC02,Right,889,1.9375,2871.4811061319588
AC02,Left,890,1.9436111111111112,2861.0318518235727
AC02,Right,890,1.9436111111111112,2815.1176459381077
AC02,Left,891,2.390833333333333,3704.361600464317
AC02,Right,891,2.390833333333333,3634.2647064199
AC02,Left,892,2.1058333333333334,3128.859983650039
AC02,Right,892,2.1058333333333334,3092.570996131365
AC02,Left,893,1.3688888888888888,2021.729560153271
AC02,Right,893,1.3688888888888888,1992.4366527340146
AC02,Left,894,1.5386111111111112,2242.005882907257
AC02,Right,894,1.5386111111111112,2214.5674302385937
AC02,Left,895,1.4833333333333334,2209.9357799461836
AC02,Right,895,1.4833333333333334,2177.9344712742454
AC02,Left,896,1.6522222222222223,2376.0036983898717
AC02,Right,896,1.6522222222222223,2348.1749129067694
AC02,Left,897,3.5769444444444445,5305.252565530847
AC02,Right,897,3.5769444444444445,5213.175896107822
AC02,Left,898,2.8830555555555555,4100.867954589639
AC02,Right,898,2.8830555555555555,4030.4749459963373
AC02,Left,899,2.0797222222222222,3085.504626214789
AC02,Right,899,2.0797222222222222,3037.5041587349056
AC02,Left,900,0.9680555555555556,1441.0579029577016
AC02,Right,900,0.9680555555555556,1419.0736409950184
AC02,Left,901,1.0716666666666668,1657.2918134609977
AC02,Right,901,1.0716666666666668,1633.050799709084
AC02,Left,902,1.4536111111111112,2479.4329210481847
AC02,Right,902,1.4536111111111112,2459.654562921893
AC02,Left,903,1.4366666666666668,2106.0638809925676
AC02,Right,903,1.4366666666666668,2076.561599649857
AC02,Left,904,1.7633333333333334,2687.381606294796
AC02,Right,904,1.7633333333333334,2660.87038100143
AC02,Left,905,1.3116666666666668,2025.875163837663
AC02,Right,905,1.3116666666666668,1997.609684171356
AC02,Left,906,1.4852777777777777,2257.124175708669
AC02,Right,906,1.4852777777777777,2224.717578942045
AC02,Left,907,1.355,2037.3623145951706
AC02,Right,907,1.355,2013.4981739054747
AC02,Left,908,1.2919444444444443,1617.1249217743486
AC02,Right,908,1.2919444444444443,1592.5833068894758
AC02,Left,909,1.4633333333333334,2159.2642994142357
AC02,Right,909,1.4633333333333334,2139.6938196833744
AC02,Left,910,1.4416666666666667,2181.1408833591427
AC02,Right,910,1.4416666666666667,2158.093300970918
AC02,Left,911,1.645,2454.6565082634384
AC02,Right,911,1.645,2421.7040437678083
AC02,Left,912,1.5144444444444445,2413.163083218905
AC02,Right,912,1.5144444444444445,2382.809846430155
AC02,Left,913,0.8977777777777778,1387.5120175623335
AC02,Right,913,0.8977777777777778,1361.0052788530418
AC02,Left,914,0.7988888888888889,1334.4402145507875
AC02,Right,914,0.7988888888888889,1314.5691336869663
AC02,Left,915,1.325,2070.898035020423
AC02,Right,915,1.325,2048.963125482554
AC02,Left,916,1.2177777777777778,1913.526612040204
AC02,Right,916,1.2177777777777778,1885.7307281736448
AC02,Left,917,1.9741666666666666,2987.498188173938
AC02,Right,917,1.9741666666666666,2950.4494724187302
AC02,Left,918,2.1266666666666665,3207.6847792464428
AC02,Right,918,2.1266666666666665,3169.309530133351
AC02,Left,919,2.323611111111111,3552.549055151805
AC02,Right,919,2.323611111111111,3518.9041611807515
AC02,Left,920,2.3930555555555557,3715.7425687320733
AC02,Right,920,2.3930555555555557,3686.199908132696
AC02,Left,921,2.0580555555555557,3166.8344312525187
AC02,Right,921,2.0580555555555557,3109.9041659373174
AC02,Left,922,1.9758333333333333,3001.862734850916
AC02,Right,922,1.9758333333333333,2974.57084392867
AC02,Left,923,1.8475,2869.3978355935897
AC02,Right,923,1.8475,2842.0416369662835
AC02,Left,924,2.1480555555555556,3101.5082716068064
AC02,Right,924,2.1480555555555556,3062.8174660805093
AC02,Left,925,2.3025,3453.9384237889863
AC02,Right,925,2.3025,3392.8416173970486
AC02,Left,926,2.591111111111111,3845.0818144178334
AC02,Right,926,2.591111111111111,3795.3435433732816
AC02,Left,927,1.2394444444444443,1913.9378822469894
AC02,Right,927,1.2394444444444443,1881.2740546601215
AC02,Left,928,0.9911111111111112,1560.0899694974205
AC02,Right,928,0.9911111111111112,1536.798616041174
AC02,Left,929,1.7675,2717.4387285346597
AC02,Right,929,1.7675,2689.265971605883
AC02,Left,930,2.0727777777777776,2815.249252404279
AC02,Right,930,2.0727777777777776,2773.6795554304867
AC02,Left,931,1.3119444444444444,2042.7761260444847
AC02,Right,931,1.3119444444444444,2003.2567979925186
AC02,Left,932,1.533611111111111,2287.1139991874234
AC02,Right,932,1.533611111111111,2261.414845611454
AC02,Left,933,2.3966666666666665,3583.1146569200573
AC02,Right,933,2.3966666666666665,3522.491932911941
AC02,Left,934,2.2244444444444444,3277.854954164068
AC02,Right,934,2.2244444444444444,3246.3875489969373
AC02,Left,935,0.8958333333333334,1480.9885012164523
AC02,Right,935,0.8958333333333334,1460.4907941102933
AC02,Left,936,0.8386111111111111,1262.276500776274
AC02,Right,936,0.8386111111111111,1245.403953601921
AC02,Left,937,2.827777777777778,4261.76732818006
AC02,Right,937,2.827777777777778,4230.105504369721
AC02,Left,938,2.5744444444444445,3796.076352105372
AC02,Right,938,2.5744444444444445,3767.8303143033845
AC02,Left,939,2.0208333333333335,2848.0656238496636
AC02,Right,939,2.0208333333333335,2815.7846514371117
AC02,Left,940,1.8388888888888888,2695.618974654691
AC02,Right,940,1.8388888888888888,2662.977579988193
